Date,StageHeight_FW,Inundated?,StageHeight_Ist,Estimated_Inundation?,Inundation
7/21/2017,14.97,No,7.49,No,FALSE
7/22/2017,15.07,No,7.63,No,FALSE
7/23/2017,15.13,No,7.72,No,FALSE
7/24/2017,15.41,No,8.02,No,FALSE
7/25/2017,15.58,No,8.11,No,FALSE
7/26/2017,15.62,No,8,No,FALSE
7/27/2017,15.68,No,7.92,No,FALSE
7/28/2017,15.98,No,8,No,FALSE
7/29/2017,16.17,No,8.11,No,FALSE
7/30/2017,16.17,No,8.12,No,FALSE
7/31/2017,16.15,No,8.15,No,FALSE
8/1/2017,16.25,No,8.21,No,FALSE
8/2/2017,16.24,No,8.27,No,FALSE
8/3/2017,16.31,No,8.29,No,FALSE
8/4/2017,16.28,No,8.33,No,FALSE
8/5/2017,16.13,No,8.35,No,FALSE
8/6/2017,16.27,No,8.43,No,FALSE
8/7/2017,16.26,No,8.41,No,FALSE
8/8/2017,16.35,No,8.4,No,FALSE
8/9/2017,16.43,No,8.39,No,FALSE
8/10/2017,16.55,No,8.35,No,FALSE
8/11/2017,16.5,No,8.31,No,FALSE
8/12/2017,16.55,No,8.27,No,FALSE
8/13/2017,16.67,No,8.29,No,FALSE
8/14/2017,16.77,No,8.39,No,FALSE
8/15/2017,16.84,No,8.45,No,FALSE
8/16/2017,16.94,No,8.56,No,FALSE
8/17/2017,17,No,8.67,No,FALSE
8/18/2017,17.17,No,8.82,No,FALSE
8/19/2017,17.24,No,8.94,No,FALSE
8/20/2017,17.33,No,9.07,No,FALSE
8/21/2017,17.35,No,9.14,No,FALSE
8/22/2017,17.33,No,8.98,No,FALSE
8/23/2017,17.44,No,8.98,No,FALSE
8/24/2017,17.57,No,9.04,No,FALSE
8/25/2017,17.73,No,8.98,No,FALSE
8/26/2017,17.92,No,8.96,No,FALSE
8/27/2017,17.94,No,8.94,No,FALSE
8/28/2017,17.76,No,8.86,No,FALSE
8/29/2017,17.7,No,8.92,No,FALSE
8/30/2017,17.72,No,8.93,No,FALSE
8/31/2017,17.57,No,8.8,No,FALSE
9/1/2017,17.32,No,8.6,No,FALSE
9/2/2017,17.3,No,8.61,No,FALSE
9/3/2017,17.46,No,8.72,No,FALSE
9/4/2017,17.56,No,8.91,No,FALSE
9/5/2017,17.67,No,9.05,No,FALSE
9/6/2017,17.84,No,9.1,No,FALSE
9/7/2017,17.91,No,9.16,No,FALSE
9/8/2017,17.94,No,9.1,No,FALSE
9/9/2017,18.17,No,9.17,No,FALSE
9/10/2017,18.36,No,9.22,No,FALSE
9/11/2017,18.29,No,9.29,No,FALSE
9/12/2017,18.15,No,9.27,No,FALSE
9/13/2017,18.17,No,9.45,No,FALSE
9/14/2017,18.18,No,9.49,No,FALSE
9/15/2017,18.09,No,9.3,No,FALSE
9/16/2017,18.03,No,9.22,No,FALSE
9/17/2017,17.99,No,9.22,No,FALSE
9/18/2017,17.92,No,9.29,No,FALSE
9/19/2017,17.87,No,9.26,No,FALSE
9/20/2017,17.85,No,9.2,No,FALSE
9/21/2017,17.78,No,8.93,No,FALSE
9/22/2017,17.73,No,8.93,No,FALSE
9/23/2017,17.64,No,8.79,No,FALSE
9/24/2017,17.48,No,8.68,No,FALSE
9/25/2017,17.47,No,8.68,No,FALSE
9/26/2017,17.46,No,8.72,No,FALSE
9/27/2017,17.43,No,8.66,No,FALSE
9/28/2017,17.44,No,8.66,No,FALSE
9/29/2017,17.38,No,8.69,No,FALSE
9/30/2017,17.32,No,8.61,No,FALSE
10/1/2017,17.3,No,8.49,No,FALSE
10/2/2017,17.26,No,8.44,No,FALSE
10/3/2017,17.05,No,8.47,No,FALSE
10/4/2017,16.56,No,8.24,No,FALSE
10/5/2017,16.07,No,7.9,No,FALSE
10/6/2017,15.59,No,7.5,No,FALSE
10/7/2017,15.08,No,7.09,No,FALSE
10/8/2017,14.91,No,6.87,No,FALSE
10/9/2017,14.83,No,6.75,No,FALSE
10/10/2017,14.77,No,6.89,No,FALSE
10/11/2017,14.71,No,6.92,No,FALSE
10/12/2017,14.61,No,6.69,No,FALSE
10/13/2017,14.49,No,6.48,No,FALSE
10/14/2017,14.38,No,6.32,No,FALSE
10/15/2017,14.23,No,6.21,No,FALSE
10/16/2017,14.17,No,6.23,No,FALSE
10/17/2017,14.14,No,6.31,No,FALSE
10/18/2017,14.08,No,6.42,No,FALSE
10/19/2017,14.08,No,6.62,No,FALSE
10/20/2017,14.01,No,6.6,No,FALSE
10/21/2017,13.89,No,6.26,No,FALSE
10/22/2017,13.89,No,6.01,No,FALSE
10/23/2017,13.94,No,6,No,FALSE
10/24/2017,13.92,No,6.08,No,FALSE
10/25/2017,13.9,No,6.17,No,FALSE
10/26/2017,13.81,No,6.18,No,FALSE
10/27/2017,13.69,No,6.04,No,FALSE
10/28/2017,13.49,No,5.94,No,FALSE
10/29/2017,13.39,No,6,No,FALSE
10/30/2017,13.35,No,6.22,No,FALSE
10/31/2017,13.33,No,6.17,No,FALSE
11/1/2017,13.48,No,6.21,No,FALSE
11/2/2017,13.5,No,6.31,No,FALSE
11/3/2017,13.45,No,6.23,No,FALSE
11/4/2017,13.53,No,6.32,No,FALSE
11/5/2017,13.78,No,6.42,No,FALSE
11/6/2017,14.17,No,6.48,No,FALSE
11/7/2017,14.27,No,6.5,No,FALSE
11/8/2017,13.73,No,6.44,No,FALSE
11/9/2017,13.52,No,6.5,No,FALSE
11/10/2017,13.59,No,6.33,No,FALSE
11/11/2017,13.99,No,6.26,No,FALSE
11/12/2017,14.18,No,6.27,No,FALSE
11/13/2017,14.17,No,6.31,No,FALSE
11/14/2017,14.04,No,6.27,No,FALSE
11/15/2017,13.99,No,6.29,No,FALSE
11/16/2017,14.26,No,6.96,No,FALSE
11/17/2017,15.34,No,7.29,No,FALSE
11/18/2017,17.67,No,8.07,No,FALSE
11/19/2017,17.77,No,8.38,No,FALSE
11/20/2017,16.21,No,7.71,No,FALSE
11/21/2017,15.3,No,7.06,No,FALSE
11/22/2017,15.09,No,6.81,No,FALSE
11/23/2017,16.05,No,7.07,No,FALSE
11/24/2017,15.91,No,7.21,No,FALSE
11/25/2017,15.43,No,6.99,No,FALSE
11/26/2017,15.15,No,6.98,No,FALSE
11/27/2017,15,No,6.95,No,FALSE
11/28/2017,15.44,No,6.89,No,FALSE
11/29/2017,16.3,No,7.32,No,FALSE
11/30/2017,16.26,No,7.51,No,FALSE
12/1/2017,15.8,No,7.55,No,FALSE
12/2/2017,15.37,No,7.66,No,FALSE
12/3/2017,15.16,No,7.62,No,FALSE
12/4/2017,15.07,No,7.35,No,FALSE
12/5/2017,14.96,No,7.32,No,FALSE
12/6/2017,14.84,No,7.33,No,FALSE
12/7/2017,14.68,No,7.14,No,FALSE
12/8/2017,14.49,No,6.98,No,FALSE
12/9/2017,14.38,No,6.88,No,FALSE
12/10/2017,14.31,No,6.82,No,FALSE
12/11/2017,14.22,No,6.76,No,FALSE
12/12/2017,14.24,No,6.75,No,FALSE
12/13/2017,14.29,No,6.81,No,FALSE
12/14/2017,14.25,No,6.95,No,FALSE
12/15/2017,14.23,No,6.97,No,FALSE
12/16/2017,14.35,No,6.95,No,FALSE
12/17/2017,14.35,No,6.96,No,FALSE
12/18/2017,14.3,No,7,No,FALSE
12/19/2017,14.22,No,7,No,FALSE
12/20/2017,14.23,No,7.12,No,FALSE
12/21/2017,14.2,No,6.9,No,FALSE
12/22/2017,14.26,No,6.66,No,FALSE
12/23/2017,14.28,No,6.71,No,FALSE
12/24/2017,14.1,No,6.69,No,FALSE
12/25/2017,14.05,No,6.62,No,FALSE
12/26/2017,14.14,No,6.59,No,FALSE
12/27/2017,14.25,No,6.59,No,FALSE
12/28/2017,14.16,No,6.61,No,FALSE
12/29/2017,14,No,6.62,No,FALSE
12/30/2017,13.97,No,6.75,No,FALSE
12/31/2017,13.92,No,6.92,No,FALSE
1/1/2018,13.95,No,6.98,No,FALSE
1/2/2018,13.96,No,6.89,No,FALSE
1/3/2018,13.91,No,6.79,No,FALSE
1/4/2018,13.98,No,6.84,No,FALSE
1/5/2018,13.95,No,6.79,No,FALSE
1/6/2018,13.99,No,6.71,No,FALSE
1/7/2018,14.12,No,6.59,No,FALSE
1/8/2018,14.29,No,6.9,No,FALSE
1/9/2018,15.91,No,8.74,No,FALSE
1/10/2018,19.37,No,10.34,No,FALSE
1/11/2018,20.79,No,10.89,No,FALSE
1/12/2018,20,No,10.51,No,FALSE
1/13/2018,18.69,No,9.59,No,FALSE
1/14/2018,17.64,No,8.89,No,FALSE
1/15/2018,16.98,No,8.49,No,FALSE
1/16/2018,16.45,No,8.23,No,FALSE
1/17/2018,16.07,No,7.93,No,FALSE
1/18/2018,15.77,No,7.76,No,FALSE
1/19/2018,15.6,No,7.65,No,FALSE
1/20/2018,16.13,No,7.56,No,FALSE
1/21/2018,17.45,No,7.55,No,FALSE
1/22/2018,16.96,No,8.08,No,FALSE
1/23/2018,16.57,No,7.74,No,FALSE
1/24/2018,17.46,No,8.06,No,FALSE
1/25/2018,17.46,No,8.5,No,FALSE
1/26/2018,17.72,No,8.46,No,FALSE
1/27/2018,18.75,No,9.03,No,FALSE
1/28/2018,18.42,No,8.94,No,FALSE
1/29/2018,17.52,No,8.73,No,FALSE
1/30/2018,16.85,No,8.4,No,FALSE
1/31/2018,16.56,No,8.23,No,FALSE
2/1/2018,16.38,No,8.12,No,FALSE
2/2/2018,16.01,No,7.89,No,FALSE
2/3/2018,15.79,No,7.65,No,FALSE
2/4/2018,15.66,No,7.5,No,FALSE
2/5/2018,15.43,No,7.35,No,FALSE
2/6/2018,15.38,No,7.22,No,FALSE
2/7/2018,15.46,No,7.19,No,FALSE
2/8/2018,15.25,No,7.14,No,FALSE
2/9/2018,14.9,No,7.08,No,FALSE
2/10/2018,14.68,No,7.03,No,FALSE
2/11/2018,14.41,No,6.93,No,FALSE
2/12/2018,14.17,No,6.93,No,FALSE
2/13/2018,14.04,No,6.69,No,FALSE
2/14/2018,13.99,No,6.73,No,FALSE
2/15/2018,13.91,No,6.63,No,FALSE
2/16/2018,13.75,No,6.44,No,FALSE
2/17/2018,13.56,No,6.34,No,FALSE
2/18/2018,13.31,No,6.45,No,FALSE
2/19/2018,13.14,No,6.24,No,FALSE
2/20/2018,13.09,No,5.8,No,FALSE
2/21/2018,13.01,No,5.87,No,FALSE
2/22/2018,12.96,No,6.13,No,FALSE
2/23/2018,12.78,No,5.84,No,FALSE
2/24/2018,12.72,No,5.89,No,FALSE
2/25/2018,12.81,No,6.02,No,FALSE
2/26/2018,12.79,No,6.44,No,FALSE
2/27/2018,12.86,No,6.45,No,FALSE
2/28/2018,13.02,No,6.46,No,FALSE
3/1/2018,13.46,No,7.14,No,FALSE
3/2/2018,14.04,No,7.82,No,FALSE
3/3/2018,14.53,No,7.99,No,FALSE
3/4/2018,13.99,No,7.45,No,FALSE
3/5/2018,13.92,No,7.05,No,FALSE
3/6/2018,13.94,No,6.79,No,FALSE
3/7/2018,14.12,No,6.52,No,FALSE
3/8/2018,13.72,No,6.35,No,FALSE
3/9/2018,13.69,No,6.36,No,FALSE
3/10/2018,13.7,No,6.38,No,FALSE
3/11/2018,13.69,No,6.29,No,FALSE
3/12/2018,13.6,No,6.23,No,FALSE
3/13/2018,13.62,No,6.64,No,FALSE
3/14/2018,15.44,No,7.41,No,FALSE
3/15/2018,18.88,No,9.39,No,FALSE
3/16/2018,20.95,No,11,No,FALSE
3/17/2018,21.59,No,11.48,No,FALSE
3/18/2018,21.15,No,10.33,No,FALSE
3/19/2018,19.86,No,10.11,No,FALSE
3/20/2018,18.33,No,9.35,No,FALSE
3/21/2018,18.96,No,10.12,No,FALSE
3/22/2018,24.34,No,14.98,No,FALSE
3/23/2018,29.2,No,18.86,Yes,TRUE
3/24/2018,30.89,No,20.36,Yes,TRUE
3/25/2018,29.49,No,20.27,Yes,TRUE
3/26/2018,26.48,No,18.08,Yes,TRUE
3/27/2018,24.05,No,15.83,No,FALSE
3/28/2018,22.42,No,14.43,No,FALSE
3/29/2018,20.98,No,13.23,No,FALSE
3/30/2018,19.86,No,12.26,No,FALSE
3/31/2018,19.09,No,11.41,No,FALSE
4/1/2018,18.6,No,10.95,No,FALSE
4/2/2018,18.23,No,10.7,No,FALSE
4/3/2018,18.14,No,10.57,No,FALSE
4/4/2018,20.06,No,11.72,No,FALSE
4/5/2018,22.46,No,14.53,No,FALSE
4/6/2018,24.31,No,18.5,Yes,TRUE
4/7/2018,27.18,No,21.61,Yes,TRUE
4/8/2018,31.41,No,24.23,Yes,TRUE
4/9/2018,33.19,Yes,25.1,Yes,TRUE
4/10/2018,32.8,Yes,24.36,Yes,TRUE
4/11/2018,31.16,No,22.75,Yes,TRUE
4/12/2018,28.59,No,20.41,Yes,TRUE
4/13/2018,25.79,No,17.57,Yes,TRUE
4/14/2018,23.92,No,15.34,No,FALSE
4/15/2018,22.46,No,13.84,No,FALSE
4/16/2018,21.29,No,12.64,No,FALSE
4/17/2018,20.33,No,11.63,No,FALSE
4/18/2018,19.34,No,10.6,No,FALSE
4/19/2018,18.44,No,9.8,No,FALSE
4/20/2018,17.69,No,9.12,No,FALSE
4/21/2018,17.24,No,8.66,No,FALSE
4/22/2018,16.69,No,8.18,No,FALSE
4/23/2018,16.37,No,7.84,No,FALSE
4/24/2018,15.8,No,7.63,No,FALSE
4/25/2018,15.04,No,7.24,No,FALSE
4/26/2018,14.77,No,7.2,No,FALSE
4/27/2018,14.63,No,7.09,No,FALSE
4/28/2018,14.48,No,6.88,No,FALSE
4/29/2018,14.11,No,6.76,No,FALSE
4/30/2018,13.92,No,6.63,No,FALSE
5/1/2018,13.66,No,6.47,No,FALSE
5/2/2018,13.6,No,6.5,No,FALSE
5/3/2018,13.36,No,6.46,No,FALSE
5/4/2018,12.93,No,6.13,No,FALSE
5/5/2018,12.57,No,5.93,No,FALSE
5/6/2018,12.44,No,6,No,FALSE
5/7/2018,12.46,No,5.58,No,FALSE
5/8/2018,12.61,No,5.57,No,FALSE
5/9/2018,12.63,No,5.64,No,FALSE
5/10/2018,12.64,No,5.76,No,FALSE
5/11/2018,12.66,No,5.91,No,FALSE
5/12/2018,12.67,No,6.01,No,FALSE
5/13/2018,12.69,No,6.34,No,FALSE
5/14/2018,12.7,No,6.12,No,FALSE
5/15/2018,12.72,No,6.03,No,FALSE
5/16/2018,12.73,No,5.91,No,FALSE
5/17/2018,12.75,No,5.79,No,FALSE
5/18/2018,12.76,No,5.91,No,FALSE
5/19/2018,12.78,No,5.99,No,FALSE
5/20/2018,12.79,No,5.92,No,FALSE
5/21/2018,12.81,No,5.66,No,FALSE
5/22/2018,12.82,No,5.8,No,FALSE
5/23/2018,12.84,No,6.16,No,FALSE
5/24/2018,12.85,No,6.25,No,FALSE
5/25/2018,12.86,No,6.32,No,FALSE
5/26/2018,12.88,No,6.28,No,FALSE
5/27/2018,12.89,No,6.58,No,FALSE
5/28/2018,12.91,No,6.83,No,FALSE
5/29/2018,12.92,No,7.08,No,FALSE
5/30/2018,12.94,No,7.31,No,FALSE
5/31/2018,12.95,No,7.17,No,FALSE
6/1/2018,12.97,No,6.63,No,FALSE
6/2/2018,12.98,No,6.33,No,FALSE
6/3/2018,13,No,6.22,No,FALSE
6/4/2018,13.01,No,6.3,No,FALSE
6/5/2018,13.03,No,6.22,No,FALSE
6/6/2018,13.04,No,6.16,No,FALSE
6/7/2018,13.06,No,6.09,No,FALSE
6/8/2018,13.07,No,5.98,No,FALSE
6/9/2018,13.18,No,6.14,No,FALSE
6/10/2018,13.15,No,6.03,No,FALSE
6/11/2018,12.93,No,6.1,No,FALSE
6/12/2018,12.7,No,6.26,No,FALSE
6/13/2018,12.65,No,6.46,No,FALSE
6/14/2018,12.5,No,6.64,No,FALSE
6/15/2018,12.32,No,6.72,No,FALSE
6/16/2018,12.36,No,6.66,No,FALSE
6/17/2018,12.54,No,6.59,No,FALSE
6/18/2018,12.76,No,6.33,No,FALSE
6/19/2018,12.94,No,6.23,No,FALSE
6/20/2018,13.22,No,6.21,No,FALSE
6/21/2018,13.5,No,6.13,No,FALSE
6/22/2018,13.55,No,6.13,No,FALSE
6/23/2018,13.99,No,6.48,No,FALSE
6/24/2018,13.94,No,7.01,No,FALSE
6/25/2018,13.92,No,7.28,No,FALSE
6/26/2018,13.84,No,6.97,No,FALSE
6/27/2018,13.71,No,6.98,No,FALSE
6/28/2018,13.49,No,6.85,No,FALSE
6/29/2018,13.3,No,6.65,No,FALSE
6/30/2018,13.14,No,6.54,No,FALSE
7/1/2018,13.1,No,6.74,No,FALSE
7/2/2018,13.24,No,6.81,No,FALSE
7/3/2018,13.27,No,6.76,No,FALSE
7/4/2018,13.27,No,6.68,No,FALSE
7/5/2018,13.35,No,6.28,No,FALSE
7/6/2018,13.6,No,6.18,No,FALSE
7/7/2018,13.7,No,6.29,No,FALSE
7/8/2018,13.78,No,6.58,No,FALSE
7/9/2018,13.96,No,6.77,No,FALSE
7/10/2018,14.22,No,6.94,No,FALSE
7/11/2018,14.63,No,7.29,No,FALSE
7/12/2018,15,No,7.74,No,FALSE
7/13/2018,15.05,No,7.8,No,FALSE
7/14/2018,15.03,No,7.79,No,FALSE
7/15/2018,15.12,No,7.8,No,FALSE
7/16/2018,15.25,No,7.74,No,FALSE
7/17/2018,15.34,No,7.62,No,FALSE
7/18/2018,15.35,No,7.51,No,FALSE
7/19/2018,15.28,No,7.53,No,FALSE
7/20/2018,15.26,No,7.56,No,FALSE
7/21/2018,15.28,No,7.63,No,FALSE
7/22/2018,15.24,No,7.64,No,FALSE
7/23/2018,15.22,No,7.57,No,FALSE
7/24/2018,15.27,No,7.62,No,FALSE
7/25/2018,15.27,No,7.59,No,FALSE
7/26/2018,15.32,No,7.65,No,FALSE
7/27/2018,15.38,No,7.75,No,FALSE
7/28/2018,15.35,No,7.71,No,FALSE
7/29/2018,15.27,No,7.63,No,FALSE
7/30/2018,15.54,No,7.64,No,FALSE
7/31/2018,15.73,No,7.69,No,FALSE
8/1/2018,15.94,No,7.73,No,FALSE
8/2/2018,16.11,No,7.78,No,FALSE
8/3/2018,16.15,No,7.68,No,FALSE
8/4/2018,16.25,No,7.62,No,FALSE
8/5/2018,16.66,No,8.01,No,FALSE
8/6/2018,,N/A,8.2,No,FALSE
8/7/2018,16.96,No,8.4,No,FALSE
8/8/2018,16.94,No,8.54,No,FALSE
8/9/2018,16.99,No,8.58,No,FALSE
8/10/2018,17.01,No,8.56,No,FALSE
8/11/2018,16.92,No,8.52,No,FALSE
8/12/2018,16.83,No,8.45,No,FALSE
8/13/2018,16.71,No,8.42,No,FALSE
8/14/2018,16.61,No,8.32,No,FALSE
8/15/2018,16.51,No,8.14,No,FALSE
8/16/2018,16.39,No,7.84,No,FALSE
8/17/2018,16.27,No,7.62,No,FALSE
8/18/2018,16.11,No,7.5,No,FALSE
8/19/2018,16.06,No,7.6,No,FALSE
8/20/2018,16.08,No,7.75,No,FALSE
8/21/2018,16.15,No,7.8,No,FALSE
8/22/2018,16.3,No,7.82,No,FALSE
8/23/2018,16.49,No,7.85,No,FALSE
8/24/2018,16.69,No,7.88,No,FALSE
8/25/2018,16.72,No,7.8,No,FALSE
8/26/2018,16.76,No,7.85,No,FALSE
8/27/2018,16.52,No,7.82,No,FALSE
8/28/2018,16.45,No,,N/A,FALSE
8/29/2018,16.68,No,7.65,No,FALSE
8/30/2018,16.93,No,7.61,No,FALSE
8/31/2018,17.05,No,7.63,No,FALSE
9/1/2018,17,No,7.63,No,FALSE
9/2/2018,16.88,No,7.64,No,FALSE
9/3/2018,16.87,No,7.8,No,FALSE
9/4/2018,16.8,No,7.88,No,FALSE
9/5/2018,16.9,No,8.01,No,FALSE
9/6/2018,17.06,No,8.1,No,FALSE
9/7/2018,17.03,No,7.88,No,FALSE
9/8/2018,16.85,No,7.87,No,FALSE
9/9/2018,16.84,No,7.81,No,FALSE
9/10/2018,16.79,No,7.77,No,FALSE
9/11/2018,16.78,No,7.75,No,FALSE
9/12/2018,16.8,No,7.79,No,FALSE
9/13/2018,16.71,No,7.7,No,FALSE
9/14/2018,16.58,No,7.46,No,FALSE
9/15/2018,16.5,No,7.57,No,FALSE
9/16/2018,16.39,No,7.4,No,FALSE
9/17/2018,16.33,No,7.35,No,FALSE
9/18/2018,16.29,No,7.33,No,FALSE
9/19/2018,16.24,No,7.32,No,FALSE
9/20/2018,16.19,No,7.27,No,FALSE
9/21/2018,16.1,No,7.27,No,FALSE
9/22/2018,15.91,No,7.32,No,FALSE
9/23/2018,15.71,No,7.21,No,FALSE
9/24/2018,15.57,No,7.13,No,FALSE
9/25/2018,15.55,No,7.11,No,FALSE
9/26/2018,15.58,No,7.08,No,FALSE
9/27/2018,15.56,No,7.11,No,FALSE
9/28/2018,15.58,No,7.35,No,FALSE
9/29/2018,15.5,No,7.31,No,FALSE
9/30/2018,15.52,No,7.19,No,FALSE
10/1/2018,15.43,No,7.17,No,FALSE
10/2/2018,15.35,No,7.1,No,FALSE
10/3/2018,15.29,No,7.13,No,FALSE
10/4/2018,15.15,No,7.09,No,FALSE
10/5/2018,15.01,No,6.87,No,FALSE
10/6/2018,14.95,No,6.75,No,FALSE
10/7/2018,14.79,No,6.42,No,FALSE
10/8/2018,14.52,No,6.32,No,FALSE
10/9/2018,14.27,No,6.4,No,FALSE
10/10/2018,14.19,No,6.62,No,FALSE
10/11/2018,14.12,No,6.6,No,FALSE
10/12/2018,14,No,6.42,No,FALSE
10/13/2018,13.81,No,6.36,No,FALSE
10/14/2018,13.69,No,6.26,No,FALSE
10/15/2018,13.66,No,5.93,No,FALSE
10/16/2018,13.56,No,5.89,No,FALSE
10/17/2018,13.45,No,5.9,No,FALSE
10/18/2018,13.39,No,5.85,No,FALSE
10/19/2018,13.41,No,5.81,No,FALSE
10/20/2018,13.36,No,5.9,No,FALSE
10/21/2018,13.22,No,6.08,No,FALSE
10/22/2018,13.06,No,6.15,No,FALSE
10/23/2018,12.9,No,6.08,No,FALSE
10/24/2018,12.74,No,5.86,No,FALSE
10/25/2018,12.58,No,5.72,No,FALSE
10/26/2018,12.41,No,5.6,No,FALSE
10/27/2018,12.25,No,5.6,No,FALSE
10/28/2018,12.09,No,5.73,No,FALSE
10/29/2018,11.93,No,5.57,No,FALSE
10/30/2018,11.81,No,5.43,No,FALSE
10/31/2018,12.05,No,5.43,No,FALSE
11/1/2018,12.21,No,5.38,No,FALSE
11/2/2018,12.3,No,5.41,No,FALSE
11/3/2018,12.45,No,,N/A,FALSE
11/4/2018,12.5,No,5.47,No,FALSE
11/5/2018,12.29,No,5.53,No,FALSE
11/6/2018,12.19,No,5.55,No,FALSE
11/7/2018,12.03,No,5.61,No,FALSE
11/8/2018,11.85,No,5.46,No,FALSE
11/9/2018,11.67,No,5.35,No,FALSE
11/10/2018,11.57,No,5.3,No,FALSE
11/11/2018,11.31,No,5.3,No,FALSE
11/12/2018,11.29,No,5.18,No,FALSE
11/13/2018,11.26,No,5.08,No,FALSE
11/14/2018,11.36,No,5.06,No,FALSE
11/15/2018,11.48,No,5.08,No,FALSE
11/16/2018,11.53,No,,N/A,FALSE
11/17/2018,11.64,No,5.45,No,FALSE
11/18/2018,11.77,No,5.49,No,FALSE
11/19/2018,11.8,No,,N/A,FALSE
11/20/2018,12.13,No,,N/A,FALSE
11/21/2018,12.57,No,6.03,No,FALSE
11/22/2018,12.82,No,6.32,No,FALSE
11/23/2018,13.1,No,6.51,No,FALSE
11/24/2018,13.53,No,6.71,No,FALSE
11/25/2018,14.07,No,6.69,No,FALSE
11/26/2018,14.34,No,6.6,No,FALSE
11/27/2018,14.48,No,6.62,No,FALSE
11/28/2018,14.46,No,6.64,No,FALSE
11/29/2018,14.24,No,7.32,No,FALSE
11/30/2018,14.36,No,7.44,No,FALSE
12/1/2018,15.47,No,7.67,No,FALSE
12/2/2018,17.1,No,8.09,No,FALSE
12/3/2018,17.62,No,7.55,No,FALSE
12/4/2018,16.43,No,7.06,No,FALSE
12/5/2018,15.5,No,6.89,No,FALSE
12/6/2018,14.86,No,6.81,No,FALSE
12/7/2018,14.43,No,6.69,No,FALSE
12/8/2018,14.22,No,6.47,No,FALSE
12/9/2018,13.97,No,6.23,No,FALSE
12/10/2018,13.55,No,6.15,No,FALSE
12/11/2018,13.38,No,6.18,No,FALSE
12/12/2018,13.28,No,5.94,No,FALSE
12/13/2018,12.92,No,5.64,No,FALSE
12/14/2018,12.83,No,5.69,No,FALSE
12/15/2018,12.83,No,5.8,No,FALSE
12/16/2018,12.87,No,5.99,No,FALSE
12/17/2018,13.52,No,6.67,No,FALSE
12/18/2018,17.01,No,7.21,No,FALSE
12/19/2018,20.56,No,9.09,No,FALSE
12/20/2018,18.81,No,9.04,No,FALSE
12/21/2018,16.92,No,8.21,No,FALSE
12/22/2018,16.06,No,7.72,No,FALSE
12/23/2018,16,No,7.49,No,FALSE
12/24/2018,15.9,No,7.55,No,FALSE
12/25/2018,15.63,No,7.58,No,FALSE
12/26/2018,17.56,No,7.66,No,FALSE
12/27/2018,19.38,No,8.55,No,FALSE
12/28/2018,17.88,No,8.18,No,FALSE
12/29/2018,16.51,No,7.45,No,FALSE
12/30/2018,15.61,No,6.93,No,FALSE
12/31/2018,14.98,No,6.5,No,FALSE
1/1/2019,14.5,No,6.21,No,FALSE
1/2/2019,14.33,No,6.35,No,FALSE
1/3/2019,14.17,No,6.34,No,FALSE
1/4/2019,14.06,No,6.46,No,FALSE
1/5/2019,14.07,No,6.87,No,FALSE
1/6/2019,14.36,No,7.26,No,FALSE
1/7/2019,16.08,No,7.96,No,FALSE
1/8/2019,20.89,No,9.72,No,FALSE
1/9/2019,22.16,No,11.1,No,FALSE
1/10/2019,23.29,No,11.26,No,FALSE
1/11/2019,25.28,No,12.45,No,FALSE
1/12/2019,24.28,No,12.45,No,FALSE
1/13/2019,22.35,No,11.46,No,FALSE
1/14/2019,20.69,No,10.46,No,FALSE
1/15/2019,19.54,No,9.89,No,FALSE
1/16/2019,19.21,No,10.12,No,FALSE
1/17/2019,23.1,No,12.74,No,FALSE
1/18/2019,28.86,No,16.13,No,FALSE
1/19/2019,30.81,No,17.8,Yes,TRUE
1/20/2019,31.98,No,19.44,Yes,TRUE
1/21/2019,31.75,No,19.78,Yes,TRUE
1/22/2019,31.45,No,19.32,Yes,TRUE
1/23/2019,31.22,No,19.08,Yes,TRUE
1/24/2019,29.82,No,18.14,Yes,TRUE
1/25/2019,27.46,No,16.21,No,FALSE
1/26/2019,25.26,No,14.07,No,FALSE
1/27/2019,23.62,No,12.61,No,FALSE
1/28/2019,22.32,No,11.65,No,FALSE
1/29/2019,21.16,No,10.87,No,FALSE
1/30/2019,20.13,No,10.2,No,FALSE
1/31/2019,19.42,No,9.68,No,FALSE
2/1/2019,18.97,No,9.33,No,FALSE
2/2/2019,18.89,No,9.68,No,FALSE
2/3/2019,21.62,No,10.7,No,FALSE
2/4/2019,26.75,No,13.72,No,FALSE
2/5/2019,29.38,No,16.25,No,FALSE
2/6/2019,31.06,No,18.28,Yes,TRUE
2/7/2019,31.18,No,19.33,Yes,TRUE
2/8/2019,29.63,No,18.73,Yes,TRUE
2/9/2019,27.26,No,17.21,Yes,TRUE
2/10/2019,25.71,No,16.05,No,FALSE
2/11/2019,24.9,No,15.3,No,FALSE
2/12/2019,24.32,No,15.59,No,FALSE
2/13/2019,24.4,No,17.3,Yes,TRUE
2/14/2019,28.54,No,21.11,Yes,TRUE
2/15/2019,33.37,Yes,25.05,Yes,TRUE
2/16/2019,34.2,Yes,26.25,Yes,TRUE
2/17/2019,34.32,Yes,26.16,Yes,TRUE
2/18/2019,34,Yes,25.36,Yes,TRUE
2/19/2019,33.41,Yes,24.21,Yes,TRUE
2/20/2019,32.7,Yes,23.14,Yes,TRUE
