Date,Flow,Conductivity,Temperature,pH,Turbidity,DO,DO_Sat,fDOM,Nitrogen,Chl-RFU,Phyco,Phyco_RFU,Chl
8/11/2019 2:30,"66,300  ",131  ,21.9  ,7.6  ,6.0  ,7.9  ,91  ,21.3  ,0.16  ,0.3  ,0.22  ,0.21  ,1.4  
8/11/2019 2:45,"76,300  ",131  ,21.9  ,7.5  ,5.5  ,7.9  ,90  ,21.3  ,0.16  ,0.2  ,0.28  ,0.27  ,1.0  
8/11/2019 3:00,"85,200  ",131  ,21.8  ,7.5  ,7.2  ,7.8  ,89  ,21.2  ,0.16  ,0.3  ,0.21  ,0.20  ,1.3  
8/11/2019 3:15,"85,800  ",131  ,21.8  ,7.5  ,8.1  ,7.9  ,90  ,21.3  ,0.16  ,0.3  ,0.17  ,0.16  ,1.3  
8/11/2019 3:30,"86,400  ",131  ,21.8  ,7.5  ,7.6  ,7.9  ,90  ,21.4  ,0.16  ,0.3  ,0.10  ,0.10  ,1.3  
8/11/2019 3:45,"87,600  ",131  ,21.8  ,7.5  ,6.4  ,7.8  ,89  ,21.5  ,0.16  ,0.3  ,0.15  ,0.14  ,1.2  
8/11/2019 4:00,"87,100  ",131  ,21.8  ,7.6  ,6.1  ,7.8  ,89  ,21.5  ,0.16  ,0.3  ,0.21  ,0.21  ,1.4  
8/11/2019 4:15,"86,700  ",131  ,21.8  ,7.5  ,6.9  ,7.9  ,90  ,21.4  ,0.16  ,0.3  ,0.18  ,0.17  ,1.3  
8/11/2019 4:30,"85,900  ",132  ,21.8  ,7.5  ,5.8  ,7.8  ,89  ,21.5  ,0.16  ,0.3  ,0.12  ,0.12  ,1.1  
8/11/2019 4:45,"84,800  ",132  ,21.8  ,7.5  ,5.8  ,7.9  ,89  ,21.6  ,0.15  ,0.3  ,0.16  ,0.15  ,1.2  
8/11/2019 5:00,"83,000  ",132  ,21.8  ,7.5  ,5.2  ,7.8  ,89  ,21.5  ,0.15  ,0.4  ,0.20  ,0.19  ,1.5  
8/11/2019 5:15,"82,700  ",132  ,21.7  ,7.5  ,5.6  ,7.8  ,88  ,21.6  ,0.16  ,0.2  ,0.21  ,0.20  ,1.0  
8/11/2019 5:30,"80,100  ",132  ,21.7  ,7.5  ,4.9  ,7.7  ,88  ,21.9  ,0.16  ,0.3  ,0.17  ,0.16  ,1.2  
8/11/2019 5:45,"77,100  ",132  ,21.7  ,7.5  ,5.4  ,7.8  ,88  ,21.8  ,0.15  ,0.3  ,0.16  ,0.15  ,1.1  
8/11/2019 6:00,"73,900  ",133  ,21.7  ,7.6  ,5.7  ,7.8  ,89  ,21.9  ,0.15  ,0.3  ,0.20  ,0.19  ,1.3  
8/11/2019 6:15,"72,600  ",133  ,21.6  ,7.5  ,4.6  ,7.7  ,88  ,22.0  ,0.15  ,0.3  ,0.22  ,0.21  ,1.3  
8/11/2019 6:30,"71,900  ",134  ,21.6  ,7.6  ,5.1  ,7.8  ,89  ,22.3  ,0.15  ,0.3  ,0.20  ,0.19  ,1.1  
8/11/2019 6:45,"70,000  ",134  ,21.6  ,7.5  ,5.2  ,7.8  ,88  ,22.3  ,0.15  ,0.2  ,0.25  ,0.24  ,1.0  
8/11/2019 7:00,"69,400  ",134  ,21.6  ,7.6  ,4.8  ,7.8  ,88  ,22.5  ,0.14  ,0.2  ,0.27  ,0.26  ,0.9  
8/11/2019 7:15,"68,200  ",135  ,21.6  ,7.6  ,5.4  ,7.8  ,88  ,23.0  ,0.14  ,0.2  ,0.15  ,0.15  ,1.0  
8/11/2019 7:30,"66,900  ",135  ,21.6  ,7.6  ,4.9  ,7.8  ,88  ,22.8  ,0.14  ,0.2  ,0.17  ,0.17  ,0.9  
8/11/2019 7:45,"64,200  ",136  ,21.6  ,7.6  ,4.6  ,7.8  ,88  ,22.9  ,0.14  ,0.2  ,0.16  ,0.15  ,0.8  
8/11/2019 8:00,"62,400  ",136  ,21.6  ,7.6  ,4.8  ,7.8  ,88  ,23.0  ,0.14  ,0.2  ,0.17  ,0.16  ,1.0  
8/11/2019 8:15,"60,500  ",136  ,21.6  ,7.6  ,4.8  ,7.8  ,88  ,23.0  ,0.14  ,0.2  ,0.09  ,0.09  ,1.0  
8/11/2019 8:30,"57,800  ",137  ,21.6  ,7.6  ,5.1  ,7.8  ,89  ,23.1  ,0.14  ,0.2  ,0.17  ,0.16  ,1.1  
8/11/2019 8:45,"53,200  ",138  ,21.6  ,7.6  ,4.9  ,7.8  ,89  ,23.6  ,0.13  ,0.2  ,0.15  ,0.15  ,1.0  
8/11/2019 9:00,"48,600  ",139  ,21.6  ,7.6  ,4.9  ,7.9  ,89  ,23.9  ,0.13  ,0.3  ,0.21  ,0.21  ,1.2  
8/11/2019 9:15,"40,300  ",139  ,21.6  ,7.7  ,4.7  ,7.9  ,89  ,23.8  ,0.13  ,0.2  ,0.22  ,0.21  ,1.1  
8/11/2019 9:30,"30,200  ",141  ,21.6  ,7.7  ,6.2  ,7.9  ,89  ,24.4  ,0.12  ,0.2  ,0.21  ,0.20  ,0.9  
8/11/2019 9:45,"16,900  ",141  ,21.6  ,7.7  ,4.8  ,7.9  ,89  ,24.2  ,0.12  ,0.2  ,0.20  ,0.19  ,0.8  
8/11/2019 10:00,"-1,250  ",140  ,21.6  ,7.7  ,4.2  ,7.9  ,89  ,24.0  ,0.12  ,0.3  ,0.13  ,0.12  ,1.2  
8/11/2019 10:15,"-19,600  ",141  ,21.6  ,7.6  ,5.8  ,7.9  ,89  ,24.3  ,0.11  ,0.3  ,0.22  ,0.21  ,1.2  
8/11/2019 10:30,"-34,900  ",144  ,21.6  ,7.6  ,6.5  ,7.9  ,89  ,28.9  ,0.14  ,0.2  ,0.15  ,0.14  ,1.1  
8/11/2019 10:45,"-47,800  ",144  ,21.6  ,7.6  ,6.4  ,7.9  ,90  ,27.9  ,0.13  ,0.2  ,0.23  ,0.22  ,1.0  
8/11/2019 11:00,"-61,600  ",142  ,21.6  ,7.6  ,10.0  ,7.9  ,89  ,25.7  ,0.12  ,0.2  ,0.18  ,0.17  ,1.0  
8/11/2019 11:15,"-68,900  ",136  ,21.4  ,7.5  ,9.0  ,8.0  ,90  ,23.2  ,0.12  ,0.3  ,0.17  ,0.17  ,1.4  
8/11/2019 11:30,"-75,300  ",131  ,21.5  ,7.5  ,10.1  ,8.0  ,91  ,22.4  ,0.13  ,0.4  ,0.28  ,0.27  ,1.6  
8/11/2019 11:45,"-76,500  ",136  ,21.6  ,7.5  ,9.1  ,7.9  ,90  ,24.1  ,0.14  ,0.3  ,0.25  ,0.24  ,1.2  
8/11/2019 12:00,"-79,300  ",135  ,21.6  ,7.5  ,8.6  ,7.9  ,90  ,23.3  ,0.13  ,0.3  ,0.20  ,0.19  ,1.4  
8/11/2019 12:15,"-78,700  ",135  ,21.6  ,7.5  ,7.4  ,7.9  ,90  ,23.3  ,0.14  ,0.3  ,0.19  ,0.18  ,1.4  
8/11/2019 12:30,"-78,600  ",135  ,21.6  ,7.5  ,7.3  ,7.9  ,90  ,23.1  ,0.14  ,0.3  ,0.19  ,0.18  ,1.1  
8/11/2019 12:45,"-76,200  ",135  ,21.6  ,7.5  ,6.4  ,7.9  ,90  ,23.6  ,0.14  ,0.3  ,0.23  ,0.22  ,1.2  
8/11/2019 13:00,"-73,100  ",135  ,21.7  ,7.5  ,7.2  ,7.9  ,90  ,23.1  ,0.14  ,0.3  ,0.17  ,0.16  ,1.2  
8/11/2019 13:15,"-69,400  ",135  ,21.7  ,7.5  ,6.6  ,7.9  ,90  ,23.6  ,0.15  ,0.2  ,0.17  ,0.16  ,0.9  
8/11/2019 13:30,"-65,600  ",134  ,21.8  ,7.5  ,6.3  ,7.9  ,90  ,22.7  ,0.15  ,0.3  ,0.25  ,0.24  ,1.3  
8/11/2019 13:45,"-60,300  ",135  ,21.8  ,7.5  ,6.3  ,7.9  ,90  ,23.4  ,0.15  ,0.3  ,0.18  ,0.17  ,1.4  
8/11/2019 14:00,"-54,500  ",135  ,21.9  ,7.5  ,5.6  ,7.9  ,90  ,23.5  ,0.15  ,0.2  ,0.15  ,0.15  ,1.0  
8/11/2019 14:15,"-48,800  ",135  ,21.9  ,7.6  ,5.0  ,7.9  ,90  ,23.4  ,0.15  ,0.3  ,0.20  ,0.20  ,1.4  
8/11/2019 14:30,"-42,500  ",134  ,21.9  ,7.6  ,5.4  ,7.9  ,90  ,23.5  ,0.15  ,0.3  ,0.14  ,0.13  ,1.3  
8/11/2019 14:45,"-34,600  ",134  ,22.0  ,7.6  ,4.9  ,7.9  ,90  ,23.5  ,0.16  ,0.3  ,0.15  ,0.15  ,1.2  
8/11/2019 15:00,"-27,500  ",134  ,22.0  ,7.6  ,4.6  ,7.9  ,90  ,23.5  ,0.16  ,0.3  ,0.22  ,0.21  ,1.2  
8/11/2019 15:15,"-18,100  ",134  ,22.0  ,7.6  ,4.2  ,7.9  ,91  ,23.5  ,0.16  ,0.3  ,0.17  ,0.17  ,1.4  
8/11/2019 15:30,"-9,840  ",134  ,22.1  ,7.6  ,3.7  ,8.0  ,91  ,23.5  ,0.16  ,0.3  ,0.11  ,0.10  ,1.1  
8/11/2019 15:45,"1,600  ",133  ,22.1  ,7.6  ,3.6  ,8.0  ,91  ,22.8  ,0.16  ,0.3  ,0.17  ,0.17  ,1.2  
8/11/2019 16:00,"13,600  ",133  ,22.1  ,7.6  ,3.8  ,8.0  ,91  ,22.4  ,0.16  ,0.3  ,0.15  ,0.14  ,1.2  
8/11/2019 16:15,"23,700  ",134  ,22.1  ,7.6  ,4.2  ,8.0  ,92  ,22.6  ,0.15  ,0.3  ,0.15  ,0.14  ,1.4  
8/11/2019 16:30,"31,200  ",133  ,22.1  ,7.6  ,4.1  ,8.1  ,93  ,22.3  ,0.15  ,0.3  ,0.20  ,0.20  ,1.1  
8/11/2019 16:45,"44,600  ",132  ,22.1  ,7.6  ,3.7  ,8.1  ,93  ,21.8  ,0.14  ,0.4  ,0.13  ,0.12  ,1.5  
8/11/2019 17:00,"53,000  ",133  ,22.1  ,7.6  ,5.0  ,8.1  ,93  ,21.7  ,0.14  ,0.3  ,0.28  ,0.27  ,1.1  
8/11/2019 17:15,"61,800  ",134  ,22.2  ,7.7  ,5.1  ,8.3  ,95  ,22.1  ,0.14  ,0.3  ,0.22  ,0.21  ,1.2  
8/11/2019 17:30,"57,900  ",133  ,22.1  ,7.6  ,5.2  ,8.1  ,93  ,21.7  ,0.14  ,0.3  ,0.18  ,0.17  ,1.2  
8/11/2019 17:45,"59,500  ",133  ,22.1  ,7.6  ,4.1  ,8.2  ,94  ,22.0  ,0.14  ,0.2  ,0.16  ,0.16  ,1.0  
8/11/2019 18:00,"55,700  ",133  ,22.0  ,7.6  ,6.0  ,8.1  ,93  ,20.1  ,0.14  ,0.3  ,0.17  ,0.17  ,1.3  
8/11/2019 18:15,"55,400  ",133  ,22.0  ,7.6  ,4.4  ,8.0  ,92  ,21.5  ,0.14  ,0.3  ,0.15  ,0.14  ,1.4  
8/11/2019 18:30,"54,800  ",133  ,22.0  ,7.6  ,4.8  ,8.1  ,93  ,21.6  ,0.14  ,1.1  ,0.56  ,0.54  ,4.5  
8/11/2019 18:45,"51,800  ",133  ,22.0  ,7.6  ,4.6  ,8.1  ,93  ,21.6  ,0.13  ,0.3  ,0.25  ,0.24  ,1.2  
8/11/2019 19:00,"47,800  ",133  ,22.0  ,7.6  ,4.6  ,8.1  ,93  ,21.7  ,0.14  ,0.3  ,0.16  ,0.15  ,1.4  
8/11/2019 19:15,"42,300  ",134  ,22.0  ,7.6  ,4.5  ,8.1  ,93  ,21.6  ,0.13  ,0.3  ,0.08  ,0.08  ,1.2  
8/11/2019 19:30,"37,000  ",134  ,22.0  ,7.6  ,4.2  ,8.1  ,92  ,21.8  ,0.13  ,0.3  ,0.17  ,0.16  ,1.2  
8/11/2019 19:45,"29,000  ",134  ,22.0  ,7.6  ,4.6  ,8.1  ,92  ,22.0  ,0.13  ,0.3  ,0.21  ,0.21  ,1.3  
8/11/2019 20:00,"20,000  ",135  ,22.0  ,7.6  ,3.3  ,8.0  ,92  ,22.1  ,0.14  ,0.3  ,0.24  ,0.23  ,1.4  
8/11/2019 20:15,"11,900  ",134  ,22.0  ,7.6  ,4.1  ,8.1  ,92  ,22.0  ,0.13  ,0.3  ,0.23  ,0.22  ,1.2  
8/11/2019 20:30,"-3,980  ",134  ,22.0  ,7.6  ,3.9  ,8.0  ,92  ,21.8  ,0.13  ,0.3  ,0.10  ,0.10  ,1.2  
8/11/2019 20:45,"-14,100  ",134  ,21.9  ,7.5  ,4.1  ,8.0  ,91  ,21.7  ,0.13  ,0.2  ,0.21  ,0.20  ,1.0  
8/11/2019 21:00,"-29,100  ",135  ,22.0  ,7.5  ,4.6  ,8.0  ,91  ,23.1  ,0.14  ,0.3  ,0.10  ,0.10  ,1.4  
8/11/2019 21:15,"-41,500  ",134  ,21.9  ,7.5  ,4.8  ,8.0  ,91  ,22.8  ,0.14  ,0.3  ,0.12  ,0.12  ,1.4  
8/11/2019 21:30,"-50,600  ",134  ,21.9  ,7.5  ,6.1  ,8.0  ,91  ,23.2  ,0.14  ,0.3  ,0.20  ,0.20  ,1.4  
8/11/2019 21:45,"-64,100  ",131  ,22.0  ,7.5  ,5.7  ,8.1  ,93  ,22.5  ,0.14  ,0.3  ,0.15  ,0.14  ,1.1  
8/11/2019 22:00,"-68,500  ",131  ,21.9  ,7.5  ,6.4  ,8.1  ,93  ,21.2  ,0.14  ,0.4  ,0.12  ,0.12  ,1.6  
8/11/2019 22:15,"-73,900  ",132  ,21.9  ,7.5  ,5.9  ,8.0  ,92  ,21.5  ,0.14  ,0.3  ,0.17  ,0.16  ,1.1  
8/11/2019 22:30,"-76,800  ",132  ,21.9  ,7.5  ,6.5  ,8.0  ,91  ,22.0  ,0.14  ,0.3  ,0.26  ,0.25  ,1.4  
8/11/2019 22:45,"-78,600  ",132  ,21.9  ,7.5  ,6.5  ,8.0  ,91  ,22.2  ,0.14  ,0.4  ,0.18  ,0.17  ,1.5  
8/11/2019 23:00,"-78,700  ",132  ,22.0  ,7.5  ,6.2  ,8.0  ,91  ,22.1  ,0.14  ,0.3  ,0.23  ,0.23  ,1.2  
8/11/2019 23:15,"-79,100  ",132  ,22.0  ,7.5  ,5.8  ,7.9  ,91  ,22.1  ,0.15  ,0.3  ,0.08  ,0.08  ,1.3  
8/11/2019 23:30,"-78,500  ",132  ,22.0  ,7.5  ,5.9  ,7.9  ,90  ,22.8  ,0.15  ,0.3  ,0.11  ,0.10  ,1.4  
8/11/2019 23:45,"-76,300  ",132  ,22.0  ,7.5  ,5.5  ,7.9  ,91  ,22.3  ,0.15  ,0.4  ,0.20  ,0.20  ,1.5  
8/12/2019 0:00,"-74,500  ",134  ,22.0  ,7.5  ,7.6  ,7.9  ,90  ,25.0  ,0.16  ,0.3  ,0.25  ,0.24  ,1.4  
8/12/2019 0:15,"-69,900  ",135  ,22.0  ,7.5  ,6.1  ,7.9  ,90  ,25.8  ,0.16  ,0.3  ,0.23  ,0.22  ,1.4  
8/12/2019 0:30,"-63,900  ",132  ,22.0  ,7.5  ,5.3  ,7.9  ,91  ,22.3  ,0.16  ,0.3  ,0.19  ,0.19  ,1.3  
8/12/2019 0:45,"-58,900  ",132  ,22.0  ,7.5  ,5.6  ,7.9  ,91  ,22.1  ,0.16  ,0.3  ,0.17  ,0.16  ,1.3  
8/12/2019 1:00,"-54,000  ",132  ,22.0  ,7.5  ,4.9  ,7.9  ,90  ,22.6  ,0.16  ,0.4  ,0.13  ,0.12  ,1.7  
8/12/2019 1:15,"-46,400  ",132  ,22.0  ,7.5  ,4.9  ,7.9  ,90  ,22.6  ,0.16  ,0.3  ,0.18  ,0.17  ,1.3  
8/12/2019 1:30,"-37,200  ",132  ,22.0  ,7.5  ,4.8  ,7.9  ,91  ,22.3  ,0.16  ,0.4  ,0.26  ,0.25  ,1.5  
8/12/2019 1:45,"-28,800  ",132  ,22.0  ,7.5  ,4.0  ,7.9  ,90  ,23.0  ,0.16  ,0.3  ,0.22  ,0.21  ,1.2  
8/12/2019 2:00,"-18,400  ",132  ,22.0  ,7.5  ,3.5  ,7.9  ,90  ,22.6  ,0.16  ,0.3  ,0.11  ,0.11  ,1.4  
8/12/2019 2:15,"-3,070  ",132  ,22.0  ,7.6  ,3.6  ,7.9  ,90  ,22.4  ,0.16  ,0.4  ,0.24  ,0.23  ,1.5  
8/12/2019 2:30,"12,700  ",131  ,22.0  ,7.6  ,3.5  ,7.9  ,91  ,21.4  ,0.16  ,0.3  ,0.14  ,0.14  ,1.4  
8/12/2019 2:45,"30,200  ",131  ,22.0  ,7.6  ,3.2  ,7.9  ,91  ,21.2  ,0.16  ,0.3  ,0.19  ,0.18  ,1.2  
8/12/2019 3:00,"49,300  ",132  ,21.9  ,7.5  ,4.9  ,7.8  ,89  ,22.3  ,0.16  ,0.3  ,0.21  ,0.20  ,1.4  
8/12/2019 3:15,"65,900  ",131  ,21.9  ,7.5  ,4.9  ,7.8  ,89  ,21.8  ,0.16  ,0.4  ,0.19  ,0.18  ,1.4  
8/12/2019 3:30,"78,400  ",131  ,21.9  ,7.5  ,5.0  ,7.9  ,90  ,21.2  ,0.15  ,0.3  ,0.26  ,0.25  ,1.3  
8/12/2019 3:45,"81,300  ",131  ,21.9  ,7.5  ,5.9  ,7.8  ,89  ,21.3  ,0.15  ,0.3  ,0.21  ,0.20  ,1.2  
8/12/2019 4:00,"84,700  ",131  ,21.9  ,7.5  ,7.1  ,7.8  ,89  ,21.2  ,0.15  ,0.4  ,0.18  ,0.18  ,1.4  
8/12/2019 4:15,"85,800  ",131  ,21.8  ,7.5  ,7.6  ,7.8  ,89  ,21.3  ,0.15  ,0.3  ,0.27  ,0.26  ,1.2  
8/12/2019 4:30,"87,200  ",131  ,21.8  ,7.5  ,8.0  ,7.8  ,89  ,21.4  ,0.15  ,0.3  ,0.18  ,0.18  ,1.2  
8/12/2019 4:45,"86,200  ",131  ,21.8  ,7.5  ,5.7  ,7.8  ,88  ,21.5  ,0.15  ,0.3  ,0.20  ,0.20  ,1.2  
8/12/2019 5:00,"86,900  ",131  ,21.8  ,7.5  ,7.0  ,7.8  ,88  ,21.4  ,0.15  ,0.3  ,0.20  ,0.19  ,1.4  
8/12/2019 5:15,"84,200  ",131  ,21.8  ,7.5  ,5.5  ,7.7  ,88  ,21.5  ,0.15  ,0.3  ,0.18  ,0.18  ,1.3  
8/12/2019 5:30,"84,900  ",131  ,21.8  ,7.5  ,5.8  ,7.7  ,88  ,21.6  ,0.15  ,0.3  ,0.22  ,0.21  ,1.2  
8/12/2019 5:45,"84,500  ",132  ,21.8  ,7.5  ,6.0  ,7.8  ,89  ,21.5  ,0.15  ,0.2  ,0.16  ,0.16  ,0.9  
8/12/2019 6:00,"84,200  ",132  ,21.8  ,7.5  ,6.3  ,7.8  ,88  ,21.5  ,0.15  ,0.3  ,0.19  ,0.19  ,1.2  
8/12/2019 6:15,"82,600  ",132  ,21.8  ,7.5  ,5.2  ,7.7  ,88  ,21.7  ,0.15  ,0.2  ,0.21  ,0.20  ,1.1  
8/12/2019 6:30,"82,200  ",132  ,21.8  ,7.5  ,5.5  ,7.8  ,89  ,21.7  ,0.15  ,0.2  ,0.16  ,0.15  ,1.0  
8/12/2019 6:45,"81,400  ",133  ,21.8  ,7.5  ,6.0  ,7.8  ,88  ,21.7  ,0.14  ,0.2  ,0.07  ,0.07  ,1.0  
8/12/2019 7:00,"80,500  ",133  ,21.8  ,7.5  ,4.4  ,7.7  ,88  ,21.9  ,0.14  ,0.3  ,0.12  ,0.11  ,1.2  
8/12/2019 7:15,"77,600  ",133  ,21.8  ,7.5  ,5.1  ,7.8  ,88  ,22.1  ,0.14  ,0.3  ,0.20  ,0.19  ,1.2  
8/12/2019 7:30,"73,100  ",133  ,21.8  ,7.5  ,4.6  ,7.7  ,88  ,22.1  ,0.14  ,0.3  ,0.11  ,0.11  ,1.2  
8/12/2019 7:45,"74,300  ",134  ,21.8  ,7.6  ,4.4  ,7.8  ,88  ,22.4  ,0.14  ,0.3  ,0.15  ,0.14  ,1.1  
8/12/2019 8:00,"73,800  ",135  ,21.8  ,7.6  ,5.3  ,7.8  ,88  ,22.4  ,0.13  ,0.2  ,0.21  ,0.20  ,0.9  
8/12/2019 8:15,"70,700  ",136  ,21.8  ,7.6  ,4.6  ,7.8  ,88  ,22.8  ,0.13  ,0.2  ,0.14  ,0.13  ,1.0  
8/12/2019 8:30,"68,500  ",136  ,21.8  ,7.6  ,3.8  ,7.8  ,89  ,22.7  ,0.13  ,0.6  ,0.77  ,0.74  ,2.5  
8/12/2019 8:45,"66,700  ",136  ,21.8  ,7.6  ,4.5  ,7.8  ,89  ,22.7  ,0.13  ,0.2  ,0.16  ,0.15  ,1.0  
8/12/2019 9:00,"65,000  ",137  ,21.8  ,7.6  ,4.2  ,7.9  ,90  ,23.0  ,0.13  ,0.3  ,0.29  ,0.28  ,1.1  
8/12/2019 9:15,"57,500  ",138  ,21.8  ,7.6  ,4.5  ,7.8  ,90  ,23.2  ,0.12  ,0.3  ,0.24  ,0.23  ,1.1  
8/12/2019 9:30,"50,500  ",139  ,21.8  ,7.6  ,4.9  ,7.9  ,90  ,23.7  ,0.12  ,0.3  ,0.07  ,0.06  ,1.2  
8/12/2019 9:45,"44,800  ",139  ,21.9  ,7.7  ,4.3  ,7.9  ,90  ,23.7  ,0.12  ,0.3  ,0.14  ,0.14  ,1.2  
8/12/2019 10:00,"35,900  ",140  ,21.9  ,7.7  ,4.8  ,7.9  ,90  ,23.9  ,0.11  ,0.2  ,0.18  ,0.17  ,1.0  
8/12/2019 10:15,"24,600  ",141  ,21.9  ,7.7  ,3.6  ,7.9  ,90  ,23.8  ,0.11  ,0.2  ,0.21  ,0.21  ,1.1  
8/12/2019 10:30,"12,500  ",140  ,22.0  ,7.6  ,4.0  ,7.9  ,91  ,23.6  ,0.11  ,0.2  ,0.21  ,0.20  ,1.0  
8/12/2019 10:45,"-3,670  ",142  ,21.8  ,7.7  ,5.6  ,7.9  ,90  ,24.0  ,0.11  ,0.2  ,0.23  ,0.22  ,1.1  
8/12/2019 11:00,"-21,100  ",141  ,21.9  ,7.6  ,5.1  ,7.8  ,90  ,23.6  ,0.11  ,0.2  ,0.23  ,0.23  ,1.1  
8/12/2019 11:15,"-38,800  ",141  ,21.8  ,7.6  ,6.4  ,7.9  ,90  ,23.3  ,0.11  ,0.2  ,0.16  ,0.15  ,1.0  
8/12/2019 11:30,"-51,300  ",141  ,21.9  ,7.6  ,5.7  ,7.9  ,90  ,23.2  ,0.11  ,0.3  ,0.20  ,0.20  ,1.2  
8/12/2019 11:45,"-65,300  ",140  ,21.9  ,7.6  ,8.2  ,7.9  ,90  ,22.9  ,0.11  ,0.2  ,0.15  ,0.14  ,0.8  
8/12/2019 12:00,"-71,800  ",135  ,21.6  ,7.4  ,8.3  ,7.9  ,90  ,20.8  ,0.11  ,0.2  ,0.17  ,0.16  ,1.0  
8/12/2019 12:15,"-77,000  ",134  ,21.8  ,7.5  ,9.6  ,7.9  ,90  ,21.0  ,0.12  ,0.3  ,0.14  ,0.14  ,1.2  
8/12/2019 12:30,"-80,700  ",135  ,21.8  ,7.5  ,9.3  ,7.9  ,90  ,21.4  ,0.12  ,0.3  ,0.21  ,0.20  ,1.3  
8/12/2019 12:45,"-82,000  ",135  ,21.8  ,7.5  ,9.1  ,7.8  ,89  ,21.5  ,0.12  ,0.3  ,0.23  ,0.22  ,1.4  
8/12/2019 13:00,"-79,700  ",135  ,21.8  ,7.5  ,7.1  ,7.8  ,89  ,21.5  ,0.12  ,0.3  ,0.26  ,0.25  ,1.1  
8/12/2019 13:15,"-79,800  ",135  ,21.9  ,7.5  ,7.4  ,7.8  ,89  ,21.6  ,0.13  ,0.3  ,0.21  ,0.20  ,1.2  
8/12/2019 13:30,"-76,800  ",135  ,21.9  ,7.5  ,6.8  ,7.8  ,90  ,21.8  ,0.13  ,0.2  ,0.23  ,0.22  ,1.1  
8/12/2019 13:45,"-74,300  ",135  ,22.0  ,7.5  ,6.6  ,7.8  ,89  ,21.8  ,0.13  ,0.2  ,0.20  ,0.19  ,1.0  
8/12/2019 14:00,"-70,700  ",135  ,22.0  ,7.5  ,7.6  ,7.8  ,89  ,21.8  ,0.13  ,0.2  ,0.14  ,0.14  ,0.9  
8/12/2019 14:15,"-66,900  ",134  ,22.0  ,7.5  ,5.6  ,7.8  ,89  ,21.8  ,0.13  ,0.3  ,0.13  ,0.13  ,1.2  
8/12/2019 14:30,"-61,200  ",136  ,22.1  ,7.5  ,5.7  ,7.8  ,89  ,23.8  ,0.14  ,0.2  ,0.20  ,0.20  ,1.0  
8/12/2019 14:45,"-56,500  ",135  ,22.1  ,7.5  ,5.4  ,7.8  ,90  ,22.8  ,0.14  ,0.2  ,0.16  ,0.16  ,1.0  
8/12/2019 15:00,"-50,500  ",136  ,22.2  ,7.5  ,5.4  ,7.8  ,90  ,24.4  ,0.15  ,0.3  ,0.15  ,0.15  ,1.3  
8/12/2019 15:15,"-43,900  ",135  ,22.2  ,7.5  ,5.8  ,7.8  ,90  ,23.7  ,0.15  ,0.3  ,0.17  ,0.16  ,1.1  
8/12/2019 15:30,"-37,100  ",135  ,22.2  ,7.5  ,4.1  ,7.8  ,90  ,24.9  ,0.15  ,0.3  ,0.15  ,0.14  ,1.2  
8/12/2019 15:45,"-29,800  ",135  ,22.2  ,7.5  ,4.1  ,7.8  ,90  ,24.3  ,0.15  ,0.3  ,0.21  ,0.20  ,1.4  
8/12/2019 16:00,"-21,900  ",134  ,22.2  ,7.5  ,3.8  ,7.9  ,90  ,23.3  ,0.15  ,0.4  ,0.18  ,0.17  ,1.6  
8/12/2019 16:15,"-13,000  ",135  ,22.3  ,7.6  ,3.5  ,7.9  ,91  ,23.8  ,0.15  ,0.3  ,0.08  ,0.07  ,1.4  
8/12/2019 16:30,"-2,440  ",134  ,22.3  ,7.6  ,3.8  ,7.9  ,91  ,23.3  ,0.15  ,0.3  ,0.24  ,0.24  ,1.4  
8/12/2019 16:45,"9,460  ",134  ,22.3  ,7.6  ,3.8  ,7.9  ,91  ,22.9  ,0.15  ,0.2  ,0.12  ,0.11  ,1.0  
8/12/2019 17:00,"19,800  ",134  ,22.3  ,7.5  ,3.9  ,8.0  ,92  ,22.6  ,0.14  ,0.2  ,0.25  ,0.24  ,1.1  
8/12/2019 17:15,"28,700  ",134  ,22.3  ,7.6  ,3.5  ,8.0  ,93  ,22.5  ,0.14  ,0.3  ,0.13  ,0.12  ,1.1  
8/12/2019 17:30,"38,200  ",133  ,22.3  ,7.5  ,3.5  ,8.0  ,92  ,21.6  ,0.14  ,0.3  ,0.18  ,0.17  ,1.4  
8/12/2019 17:45,"49,100  ",133  ,22.3  ,7.6  ,3.5  ,8.0  ,92  ,22.0  ,0.14  ,0.3  ,0.09  ,0.09  ,1.4  
8/12/2019 18:00,"56,400  ",134  ,22.3  ,7.6  ,3.9  ,8.1  ,93  ,22.0  ,0.14  ,0.5  ,0.31  ,0.29  ,2.1  
8/12/2019 18:15,"63,300  ",133  ,22.2  ,7.5  ,5.1  ,8.0  ,92  ,21.6  ,0.14  ,0.3  ,0.21  ,0.20  ,1.2  
8/12/2019 18:30,"64,200  ",134  ,22.2  ,7.5  ,5.9  ,8.1  ,93  ,21.7  ,0.14  ,0.2  ,0.25  ,0.24  ,1.0  
8/12/2019 18:45,"60,900  ",134  ,22.2  ,7.5  ,5.7  ,8.0  ,92  ,21.6  ,0.14  ,0.3  ,0.15  ,0.14  ,1.4  
