Date,LIS_DailyAvgInstFlow,LIS_DailyAvgNetFlow,SR_DailyAvgNetFlow
12/21/2021,361,435,18100
12/22/2021,243,261,16200
12/23/2021,315,387,17100
12/24/2021,848,792,22500
12/25/2021,1140,1180,29400
12/26/2021,1580,1520,33400
12/27/2021,1640,1640,34800
12/28/2021,1670,1680,34300
12/29/2021,1750,1720,31400
12/30/2021,1700,1710,29800
12/31/2021,1660,1610,30100
1/1/2022,1270,1290,28400
1/2/2022,893,887,25600
1/3/2022,525,540,23000
1/4/2022,279,310,21600
1/5/2022,162,184,20800
1/6/2022,259,245,20900
1/7/2022,315,290,21800
1/8/2022,197,204,22300
1/9/2022,121,136,22300
1/10/2022,143,134,22300
1/11/2022,124,121,21500
1/12/2022,106,108,19900
1/13/2022,108,110,17600
1/14/2022,111,109,16300
1/15/2022,87.2,90.8,16100
1/16/2022,83.9,87.5,15800
1/17/2022,89.4,93.6,15600
1/18/2022,96.9,104,15300
1/19/2022,125,118,15300
1/20/2022,121,129,15000
1/21/2022,169,154,14100
1/22/2022,122,128,13100
1/23/2022,106,101,12700
1/24/2022,94,94.3,12500
1/25/2022,99.1,95.6,12100
1/26/2022,99.2,95.9,11500
1/27/2022,94,95.9,10900
1/28/2022,102,103,10800
1/29/2022,92.4,97.4,10700
1/30/2022,93.9,98.9,11100
1/31/2022,103,113,11900
2/1/2022,157,141,12600
2/2/2022,130,128,12800
2/3/2022,107,121,12600
2/4/2022,155,145,12700
2/5/2022,146,142,12600
2/6/2022,121,122,12600
2/7/2022,118,118,12400
2/8/2022,130,130,12100
2/9/2022,166,166,12200
2/10/2022,209,204,12500
2/11/2022,216,216,12700
2/12/2022,215,213,12800
2/13/2022,187,187,12500
2/14/2022,142,158,12200
2/15/2022,173,161,12400
2/16/2022,133,139,12500
2/17/2022,133,135,12600
2/18/2022,142,141,12100
2/19/2022,139,136,11600
2/20/2022,113,120,11500
2/21/2022,128,117,11500
2/22/2022,108,109,11300
2/23/2022,111,108,11200
2/24/2022,101,97.4,11300
2/25/2022,83.5,85,11500
2/26/2022,78.2,84.3,11900
2/27/2022,89.8,86.9,12200
2/28/2022,63.1,68,12500
3/1/2022,48.1,55,12500
3/2/2022,58.9,57.4,12400
3/3/2022,60.1,55.8,12100
3/4/2022,42.7,60.8,11900
3/5/2022,118,92.8,12400
3/6/2022,79.6,86.2,12500
3/7/2022,89,82,12500
3/8/2022,65.3,64,12300
3/9/2022,48.4,60.8,12200
3/10/2022,95.4,81.8,12300
3/11/2022,59.7,62.9,12300
3/12/2022,58.6,61.6,12200
3/13/2022,84.5,83.8,12100
3/14/2022,96.8,93.3,11500
3/15/2022,73.6,81.2,10400
3/16/2022,84.9,80.7,9540
3/17/2022,61.7,69.3,9100
3/18/2022,78.7,68.3,9060
3/19/2022,43.1,53.8,8850
3/20/2022,62.1,54.2,8860
3/21/2022,51.8,48.2,8830
3/22/2022,35.5,35.8,8660
3/23/2022,32.9,31.3,8340
3/24/2022,37.1,31.4,8070
3/25/2022,26,27.2,8130
3/26/2022,29.2,40.1,8230
3/27/2022,94.3,85.9,8550
3/28/2022,113,125,9470
3/29/2022,178,168,10100
3/30/2022,155,154,10100
3/31/2022,97.6,106,9910
4/1/2022,92.8,88.8,9970
4/2/2022,81.3,79.6,10100
4/3/2022,62.3,72.4,9820
4/4/2022,99.5,91.9,9660
4/5/2022,97,94.7,9330
4/6/2022,80,79.5,8660
4/7/2022,71.7,70.7,8270
4/8/2022,66.7,74.6,7970
4/9/2022,103,99.7,7780
4/10/2022,99.6,88.9,7030
4/11/2022,59.4,70.9,6850
4/12/2022,90.2,79.2,7360
4/13/2022,43,53.4,6920
4/14/2022,56.9,57.3,6590
4/15/2022,73.8,66.7,6670
4/16/2022,56.6,63.3,7020
4/17/2022,81.3,73.4,7610
4/18/2022,68.7,67.3,7910
4/19/2022,51.8,53.4,8440
4/20/2022,44.5,45.6,8180
4/21/2022,53.8,51.7,8110
4/22/2022,66.5,66.8,9110
4/23/2022,64.1,65.9,9970
4/24/2022,52.7,55.5,10300
4/25/2022,56.8,53.6,9640
4/26/2022,54.4,54.2,8630
4/27/2022,49.5,45.8,7950
4/28/2022,30.9,37.3,7480
4/29/2022,44,37.3,7200
4/30/2022,-4.35,6.93,6510
5/1/2022,16.3,5.02,6420
5/2/2022,14.8,25.6,6420
5/3/2022,35.8,21.7,6150
5/4/2022,-38.5,-34.3,5700
5/5/2022,-69.6,-58,5690
5/6/2022,-44.7,-50.8,5630
5/7/2022,-43.6,-48.9,5460
5/8/2022,-46.2,-49.3,5840
5/9/2022,-54.5,-55.9,6320
5/10/2022,-56.4,-55.4,6960
5/11/2022,-55.1,-59.7,7810
5/12/2022,-79.5,-73.8,8040
5/13/2022,-74.8,-76.2,8070
5/14/2022,-82.9,-86.4,7790
5/15/2022,-120,-113,7540
5/16/2022,-117,-116,7940
5/17/2022,-105,-104,8000
5/18/2022,-106,-104,7780
5/19/2022,-113,-97.2,7710
5/20/2022,-63.1,-77.8,7610
5/21/2022,-89.1,-86.3,7580
5/22/2022,-79.9,-82.7,7800
5/23/2022,-78.2,-84.1,7870
5/24/2022,-90.6,-91.9,7610
5/25/2022,-93.8,-105,6920
5/26/2022,-139,-124,6740
5/27/2022,-101,-99.4,7440
5/28/2022,-82.2,-78.3,7640
5/29/2022,-49.6,-57.2,8000
5/30/2022,-59.5,-56.9,8070
5/31/2022,-71.7,-72.3,7970
6/1/2022,-94.1,-90.4,7900
6/2/2022,-109,-98.1,7710
6/3/2022,-87.9,-89.7,7710
6/4/2022,-82.8,-86,7870
6/5/2022,-84.5,-84.1,8120
6/6/2022,-64.4,-72.3,8360
6/7/2022,-75.3,-76,8450
6/8/2022,-76.3,-82.9,8710
6/9/2022,-84.3,-86.6,8850
6/10/2022,-84.5,-90.9,8600
6/11/2022,-115,-111,8420
6/12/2022,-118,-111,8540
6/13/2022,-65.7,-77.5,8950
6/14/2022,-88.8,-87.6,8800
6/15/2022,-135,-118,8770
6/16/2022,-126,-113,8840
6/17/2022,-62.7,-69,9040
6/18/2022,-67.2,-61,9010
6/19/2022,-59.2,-62.3,8800
6/20/2022,-53.9,-62.2,8690
6/21/2022,-66.2,-74.2,8440
6/22/2022,-89.4,-91.4,8360
6/23/2022,-94.2,-102,8480
6/24/2022,-114,-114,8750
6/25/2022,-112,-112,9160
6/26/2022,-101,-100,9330
6/27/2022,-100,-98.1,9890
6/28/2022,-121,-111,10800
6/29/2022,-122,-120,11200
6/30/2022,-123,-117,11500
7/1/2022,-110,-108,12000
7/2/2022,-123,-113,12300
7/3/2022,-98.8,-97.1,12900
7/4/2022,-73.4,-78.3,13400
7/5/2022,-85.7,-89,13300
7/6/2022,-102,-100,13100
7/7/2022,-72.9,-85.2,13000
7/8/2022,-85.1,-94.9,12500
7/9/2022,-113,-115,12500
7/10/2022,-98.7,-113,12500
7/11/2022,-128,-132,12400
7/12/2022,-168,-161,12300
7/13/2022,-142,-136,12700
7/14/2022,-129,-116,12800
7/15/2022,-118,-110,12800
7/16/2022,-101,-95.4,12600
7/17/2022,-104,-89.9,12300
7/18/2022,-79.8,-85.4,12100
7/19/2022,-93.3,-96.3,12000
7/20/2022,-96.7,-105,12000
7/21/2022,-111,-118,11800
7/22/2022,-128,-129,11600
7/23/2022,-113,-125,11400
7/24/2022,-121,-128,11300
7/25/2022,-133,-132,11300
7/26/2022,-124,-122,11300
7/27/2022,-121,-116,11200
7/28/2022,-122,-115,11100
7/29/2022,-118,-114,10900
7/30/2022,-125,-113,11000
7/31/2022,-103,-99.9,11100
8/1/2022,-91.1,-89.1,11200
8/2/2022,-110,-101,11100
8/3/2022,-116,-114,10900
8/4/2022,-122,-124,10600
8/5/2022,-123,-125,10500
8/6/2022,-99.3,-115,10600
8/7/2022,-111,-119,10500
8/8/2022,-99,-118,10500
8/9/2022,-117,-120,10600
8/10/2022,-105,-105,10700
8/11/2022,-117,-105,10500
8/12/2022,-116,-104,10200
8/13/2022,-100,-95.1,10300
8/14/2022,-101,-93.4,10200
8/15/2022,-98.4,-89.2,9890
8/16/2022,-92.5,-89.5,9550
8/17/2022,-109,-101,9420
8/18/2022,-101,-104,9420
8/19/2022,-101,-108,9370
8/20/2022,-92.1,-111,9300
8/21/2022,-127,-120,9320
8/22/2022,-58.2,-87.2,9740
8/23/2022,-85.2,-90.8,9490
8/24/2022,-120,-109,9140
8/25/2022,-110,-106,9290
8/26/2022,-91,-92.6,9410
8/27/2022,-113,-100,9320
8/28/2022,-108,-100,9470
8/29/2022,-93.7,-90.1,9520
8/30/2022,-101,-89.8,9360
8/31/2022,-85.1,-83.2,9470
9/1/2022,-82.5,-79.8,9550
9/2/2022,-107,-93,9400
9/3/2022,-80.2,-92,9550
9/4/2022,-82.1,-100,9450
9/5/2022,-97.3,-107,9390
9/6/2022,-66.2,-92.4,9470
9/7/2022,-88,-83.6,9570
9/8/2022,-76.8,-78.5,9400
9/9/2022,-92.7,-82,9310
9/10/2022,-85.5,-69.1,9600
9/11/2022,-48.8,-47,9670
9/12/2022,-55,-48,9070
9/13/2022,-79.2,-60.4,8510
9/14/2022,-41.5,-40.4,8530
9/15/2022,-22.7,-27,8780
9/16/2022,-53,-52.4,8710
9/17/2022,-92.9,-74.2,8350
9/18/2022,-38.1,-52.4,8410
9/19/2022,7.46,-27.5,8940
9/20/2022,-10,-13.9,9150
9/21/2022,31,23.8,8980
9/22/2022,26.3,27.5,8950
9/23/2022,-4.22,-1.05,8800
9/24/2022,-28.7,-27.8,8590
9/25/2022,-46.4,-39.6,8320
9/26/2022,-39.2,-35.7,8170
9/27/2022,-47.9,-37.7,8070
9/28/2022,-46.3,-40.4,7930
9/29/2022,-45.5,-45.8,7580
9/30/2022,-71.9,-59.5,7210
10/1/2022,-101,-73.6,7210
10/2/2022,-46.6,-60.9,7470
10/3/2022,-33,-57,7550
10/4/2022,-25,-57.7,7640
10/5/2022,-57.5,-64.1,7590
10/6/2022,-78.4,-74.7,7440
10/7/2022,-88.7,-82.7,7460
10/8/2022,-91.3,-83,7200
10/9/2022,-76,-71.7,7010
10/10/2022,-74.2,-71.1,6870
10/11/2022,-92.8,-83.9,6640
10/12/2022,-91.3,-77.8,6500
10/13/2022,-40.5,-51.9,6640
10/14/2022,-78.1,-69.7,6400
10/15/2022,-122,-95,6130
10/16/2022,-41.7,-68.1,6750
10/17/2022,-30.7,-45.1,7140
10/18/2022,-28.7,-40.6,7070
10/19/2022,-43.6,-50.9,6520
10/20/2022,-55.9,-61.9,5980
10/21/2022,-90.9,-82.3,6190
10/22/2022,-78.6,-69.2,6590
10/23/2022,-32.8,-34.8,6850
10/24/2022,-16.6,-17,6690
10/25/2022,-13.5,-11.2,6670
10/26/2022,-19.5,-15.9,6610
10/27/2022,-19.5,-19,6570
10/28/2022,-17.7,-17.2,6700
10/29/2022,-23.3,-20.3,6760
10/30/2022,-13.6,-19.7,6730
10/31/2022,-35.1,-30.8,6660
11/1/2022,-52.2,-48.7,6790
11/2/2022,-16,-30,7290
11/3/2022,-15.8,-17.8,7380
11/4/2022,-26,-22.9,7360
11/5/2022,-27.3,-27.2,7070
11/6/2022,-42.2,-38.7,6900
11/7/2022,-44.3,-44.9,7170
11/8/2022,-57.2,-46.4,7870
11/9/2022,-7.09,-21.1,8750
11/10/2022,-18.2,-15.8,8680
11/11/2022,-24,-22.3,8310
11/12/2022,-26.3,-24.1,7870
11/13/2022,-18.1,-20,7510
11/14/2022,-17.2,-17.5,7200
11/15/2022,-20.4,-19.5,7090
11/16/2022,-24,-25.9,7080
11/17/2022,-23.6,-29.9,6820
11/18/2022,-37.1,-37.6,6660
11/19/2022,-38.2,-39.8,6510
11/20/2022,-54.1,-52,6260
11/21/2022,-67.9,-58.2,6020
11/22/2022,-42.1,-44.1,5910
11/23/2022,-40.1,-37.8,5860
11/24/2022,-38.1,-36.8,5920
11/25/2022,-47.9,-40.2,5810
11/26/2022,-46.1,-39.8,5730
11/27/2022,-29.7,-27.5,5760
11/28/2022,-28.3,-21.8,5750
11/29/2022,-13.5,-29,6090
11/30/2022,-30.7,-38.2,5960
12/1/2022,-24.2,-32.3,6220
12/2/2022,-12.4,-13.3,6910
12/3/2022,-4.85,3.14,7490
12/4/2022,35,28.4,9250
12/5/2022,30.7,31.5,10300
12/6/2022,28.2,29.2,10600
12/7/2022,16,18.7,11000
12/8/2022,6.87,11.3,11700
12/9/2022,17.7,12.8,11000
12/10/2022,-6.42,19.6,10100
12/11/2022,91,81.9,12400
12/12/2022,116,102,16600
12/13/2022,85.9,83.4,19700
12/14/2022,76.5,67.8,17900
12/15/2022,42.3,43,14100
12/16/2022,20.5,22.1,11100
12/17/2022,11,11.3,9080
12/18/2022,9.81,12.2,8120
12/19/2022,20.7,17.9,7760
12/20/2022,13.7,14.1,7190
12/21/2022,9.37,12.9,6820
12/22/2022,15,18.4,6680
12/23/2022,31.7,38.5,6860
12/24/2022,69.5,65.8,7190
12/25/2022,66,67,7170
12/26/2022,50.2,62.9,6960
12/27/2022,93.6,92.6,8150
12/28/2022,133,122,11100
12/29/2022,144,NA,16800
12/30/2022,157,NA,26800
12/31/2022,NA,NA,39700
